cod_mod,anexo,codlocal,cen_edu,dir_cen,niv_mod,nivel,nivel2,nivel3,ges_dep,gestion,codgeo,codooii,area_censo,area,region,dpto,prov,dist,dre_ugel,region_e,Docentes_hombres,Docentes_mujeres,Docentes_nombrados,Docentes_contratados,Docentes_25_menos_años,Docentes_2635_años,Docentes_3645_años,Docentes_4655_años,Docentes_5665_años,Docentes_66_a_mas_años,Docentes_con_titulo,Docentes_sin_titulo,Docentes_total
1583970,0,233410,31660,SAN MIGUEL DE AUTIKI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,2,1,1,0,1,0,1,0,0,2,0,2
1583988,0,655546,2119,CARRETERA BELEN ANAPIARI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1583996,0,655551,2120,CARRETERA SAN JUAN AUTIKI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
1584010,0,655570,2122,CARRETERA COLONIA HUANCA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,2,0,2,1,1,0,0,0,0,2,0,2
1584028,0,655589,2123,CARRETERA SAN CENTRO AUTIKI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1584036,0,655594,2124,CARRETERA CONDADO PICHIKIARI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,1,1.Urbana,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,2,1,1,0,0,2,0,0,0,2,0,2
1584051,0,232934,30696,PARQUE MAUNARI BOCA IPOKI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,1,0,1
1584077,0,233311,31537 - ASHANINGA,PARQUE ASHANINGA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,3,3,0,0,0,3,0,0,0,3,0,3
1584085,0,233575,31885,PLAZA PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1586601,0,656254,2101,BARINETTI REAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,2,2,0,0,1,0,1,0,0,2,0,2
1586619,0,656268,2102,BUENOS AIRES,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,1,1.Urbana,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,3,2,1,0,1,0,2,0,0,3,0,3
1586635,0,656287,2105,CARRETERA VALLE HERMOSO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,0,0,1,0,0,1,0,1
1586643,0,656292,2107,CARRETERA CERRO PICAFLOR ORITO BAJO S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,0,0,1,0,0,1,0,1
1586650,0,656305,2110,CARRETERA NUEVA ALEJANDRIA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,0,0,1,0,0,0,1,1
1586668,0,656310,2111,CARRETERA COLONIA HUANCA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
1586676,0,656329,2112,CARRETERA SAN JUAN CENTRO AUTIKI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,0,0,1,0,0,0,1,1
1586783,0,656433,2113,NUEVA FLORIDA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
1665777,0,748447,PLAYA ESCONDIDA,PLAYA ESCONDIDA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,1,1.Urbana,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,2,2,0,0,0,2,0,0,0,2,0,2
1689801,0,774139,1404,CARRETERA CIUDAD UNIVERSITARIA,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1689835,0,242787,31652 KENTIQUER BENITO ROSAS,CARRETERA EL MILAGRO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,2,0,2,0,0,2,0,0,0,0,2,2
1689843,0,774177,1417,ZETA HUANTININI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
1689850,0,774182,1418,SANTA ROSA CENTRO MERITORI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1689868,0,774196,1419,UNION ANDAHUAYLAS,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1690163,0,232868,30341,CENTRO AGUA DULCE,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1690171,0,233306,31536 ROSA DE AMERICA,CARRETERA MARGINAL S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1690189,0,233288,31532,ESTADIO DEPORTIVO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1709914,0,232905,30515,PARQUE MIRAFLORES,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,0,1,0,0,0,0,1,0,0,1,0,1
1709922,0,232788,30223,VILLA SOL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
1709930,0,233603,31933,PARQUE PLAZA PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1709948,0,233132,31260,PARQUE PLAZA PRINCIPAL,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,1,0,1
1713478,0,794260,2125,CARRETERA CAPACHARI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1713486,0,794279,2126,CARRETERA CENTRO ANAPIARI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
1713494,0,794284,2127,CARRETERA CERRO PICAFLOR ORITO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,0,1,1
1713510,0,794302,2129,CARRETERA NACIENTE CUVIRIANI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1713528,0,794316,2130,CARRETERA NUEVO PORVENIR,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1713536,0,233151,31334 SAN MARTIN DE ZOTARARI,SAN MARTIN DE ZOTARARI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,1,1,1,0,0,1,1,0,0,2,0,2
1713569,0,794953,2135,CARRETERA ALTO KIMIRIKI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1713577,0,794967,2136,CARRETERA AYTE,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
1713585,0,794972,2137,CARRETERA CENTRO SHORI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1713601,0,794991,2133,CARRETERA 23 DE SETIEMBRE,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,0,1,0,0,0,0,1,1
1742386,0,817539,2139,TUPAC AMARU S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1742394,0,817544,2140,SANTO BARATO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,1,0,0,0,0,1,0,1
1742410,0,817563,2142,AVENIDA CIRCUNVALACION S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,1,0,0,0,0,1,0,1
1742428,0,817577,2143,CALLE PRINCIPAL S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1742451,0,233052,30923,PARQUE SAN PEDRO DE AUTIKI S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1742469,0,232887,30392,PARQUE FRENTE AL ESTADIO S/N,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
1742477,0,232873,30391,COSTADO DE ESTADIO,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,1,2,0,0,0,0,1,1,0,2,0,2
1742485,0,233085,30961,UNGARONI BUENOS AIRES,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
1773209,0,232712,30001-26,HUANTININI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
1796416,0,621306,30001-260,CARRETERA NACIENTE KUVIRIANI,A2,1.Inicial,1.Inicial,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,1,0,0,0,0,0,0,1,1
364869,0,233108,31192,PARQUE SAN JOSE DE SHORI S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,1,0,1
364901,0,233113,31196,PARQUE RIO COLORADO S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,1,1,1,0,0,1,0,1,0,2,0,2
365247,0,233127,POLITECNICO SELVA CENTRAL,AVENIDA 28 DE JULIO S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,5,3,6,2,0,1,5,1,1,0,8,0,8
365544,0,233132,31260,PARQUE PLAZA PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,2,1,1,0,0,1,1,0,0,2,0,2
365643,0,233146,31270 RAUL ALIAGA SOTOMAYOR,CUYANI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,3,4,0,0,0,1,3,0,0,4,0,4
369413,0,233014,30890,HUACHIRIKI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,1,0,1
369470,0,233028,30896,SAN ANTONIO DE ZUTZIKI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,0,1,0,1,0,1
377598,0,232934,30696,PARQUE MAUNARI BOCA IPOKI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,2,1,1,0,0,0,2,0,0,2,0,2
378737,0,232665,30178,PARQUE VILLA SANTA MARIA S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,1,0,0,0,1,0,1
381962,0,232769,JOSE ANTONIO ENCINAS,SAN JUAN CENTRO AUTIKI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,0,1,0,0,0,0,1,0,0,1,0,1
382390,0,232811,30242,PARQUE ESTADIO MAGONARI S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
470674,0,233151,31334 SAN MARTIN DE ZOTARARI,SAN MARTIN DE ZOTARARI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,0,1,0,0,0,0,1,0,0,1,0,1
480996,0,233226,31476,PARQUE PLAZA PRINCIPAL S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,2,2,0,0,0,0,2,0,0,2,0,2
481002,0,233170,31351,CAMINO A CAMONA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,1,2,0,0,0,1,1,0,0,2,0,2
498246,0,233165,31350,CENTRO KIVIRIANI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,6,5,1,0,0,6,0,0,0,6,0,6
519363,0,233212,31455,COLONIA HUANCA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,2,1,2,0,1,1,1,0,0,2,1,3
519462,0,233207,31454,LOS OLIVOS MIRITARINI,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,0,0,1,0,0,1,0,0,0,1,0,1
530253,0,233250,31485,CALLE PLAZA PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,1,0,2,0,1,1,0,0,0,2,0,2
530451,0,233245,31484,PAMPA JULIAN,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,2,1,1,2,0,1,2,0,0,0,2,1,3
530550,0,233231,31478,PARQUE NACIENTE KUVIRIANI S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
551663,0,233679,31364,CARRETERA MARGINAL S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,3,4,2,5,0,3,1,1,2,0,6,1,7
558361,0,233288,31532,ESTADIO DEPORTIVO,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,1,1,1,0,0,1,0,1,0,2,0,2
558395,0,233293,31533,PARQUE UNION SELVA DE ORO S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,0,0,1,0,0,1,0,1
558429,0,233306,31536 ROSA DE AMERICA,CARRETERA MARGINAL S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,2,2,0,0,0,2,0,0,0,2,0,2
558452,0,233311,31537 - ASHANINGA,PARQUE ASHANINGA,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,3,5,2,6,0,0,3,4,1,0,8,0,8
558601,0,233453,30233,CALLE PRINCIPAL S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,1,1,1,0,0,1,1,0,0,2,0,2
558635,0,232670,BELEN ANAPIARI,CALLE BELEN ANAPIARI S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,4,5,0,0,4,1,0,0,0,5,0,5
569434,0,233269,31530,CARRETERA BOCA HUATZIRIKI S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,2,1,3,0,0,1,1,1,0,0,3,0,3
569467,0,233274,31531,CARRETERA COSTADO DEL ESTADIO S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,0,0,1,0,0,1,0,1
569491,0,232774,30191,CARRETERA CENTRO KIMIRIKI S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,1,0,1
569558,0,232788,30223,VILLA SOL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,1,0,1
569616,0,232825,30264,CARRETERA TRONCAL KM. 30,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,2,3,0,0,0,1,1,1,0,3,0,3
569640,0,232830,30286,PARQUE PLAZA PRINCIPAL S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,1,0,0,1,0,0,0,0,1,0,1
590604,0,232873,30391,COSTADO DE ESTADIO,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,0,1,0,0,0,0,0,1,0,0,1,1
590638,0,233330,ORLANDO CARDENAS MUJE,CARRETERA PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,2,3,0,0,1,2,0,0,0,3,0,3
599704,0,232854,30330,PARQUE PLAZA PRINCIPAL,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,0,1,0,1,0,1,0,0,0,0,1,0,1
601476,0,233354,31567,CALLE 12 DE AGOSTO S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,6,1,6,0,0,4,2,1,0,7,0,7
624965,0,232868,30341,CENTRO AGUA DULCE,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,0,1,0,0,0,0,1,0,0,1,0,1
624973,0,232905,30515,PARQUE MIRAFLORES,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,0,1,0,0,0,0,1,0,0,1,0,1
624981,0,233090,30965,PARQUE PLAZA PRINCIPAL S/N,B0,2.Primaria,2.Primaria,BASICA,A1,1.Pública,120303,120011,2,2.Rural,1200,JUNIN,CHANCHAMAYO,PICHANAQUI,UGEL PICHANAKI,DRE JUNIN,1,1,0,2,0,0,1,1,0,0,2,0,2
