cod_mod,Nombre,gestion,dsc_nivel,Edad,TotalEstudiantes,Mujer,Hombre,Peruanos,Venezolanos,Extranjeros,TipoDiscaIntegrada,Aprobado,Desaprobado,Retirado,Matriculado
499566,395,Pública de gestión directa,Inicial - Jardín,4,24,10,14,24,0,0,Ninguna,24,0,0,0
499566,395,Pública de gestión directa,Inicial - Jardín,5,10,5,5,10,0,0,Ninguna,10,0,0,0
499566,395,Pública de gestión directa,Inicial - Jardín,5,1,0,1,1,0,0,TEA,1,0,0,0
499657,396,Pública de gestión directa,Inicial - Jardín,3,38,24,14,38,0,0,Ninguna,38,0,0,0
499657,396,Pública de gestión directa,Inicial - Jardín,4,62,26,36,62,0,0,Ninguna,62,0,0,0
499657,396,Pública de gestión directa,Inicial - Jardín,5,72,30,42,72,0,0,Ninguna,72,0,0,0
499657,396,Pública de gestión directa,Inicial - Jardín,5,1,1,0,1,0,0,Visual_baja_vision,1,0,0,0
499665,JOSE OLAYA,Pública de gestión directa,Primaria,6,83,44,39,83,0,0,Ninguna,83,0,0,0
499665,JOSE OLAYA,Pública de gestión directa,Primaria,7,100,57,43,100,0,0,Ninguna,96,4,0,0
499665,JOSE OLAYA,Pública de gestión directa,Primaria,7,1,1,0,1,0,0,Otra discapacidad/condicion,1,0,0,0
499665,JOSE OLAYA,Pública de gestión directa,Primaria,8,109,48,61,108,1,0,Ninguna,102,7,0,0
499665,JOSE OLAYA,Pública de gestión directa,Primaria,9,121,66,55,121,0,0,Ninguna,111,10,0,0
499665,JOSE OLAYA,Pública de gestión directa,Primaria,9,1,0,1,1,0,0,Intelectual_Severo,1,0,0,0
499665,JOSE OLAYA,Pública de gestión directa,Primaria,9,1,1,0,1,0,0,TEA,1,0,0,0
499665,JOSE OLAYA,Pública de gestión directa,Primaria,10,104,43,61,100,3,1,Ninguna,101,3,0,0
499665,JOSE OLAYA,Pública de gestión directa,Primaria,11,108,46,62,107,1,0,Ninguna,101,7,0,0
499665,JOSE OLAYA,Pública de gestión directa,Primaria,12,8,2,6,8,0,0,Ninguna,7,1,0,0
499665,JOSE OLAYA,Pública de gestión directa,Primaria,13,1,1,0,1,0,0,Ninguna,1,0,0,0
499665,JOSE OLAYA,Pública de gestión directa,Primaria,16,1,1,0,1,0,0,Intelectual,1,0,0,0
500066,31430,Pública de gestión directa,Primaria,6,2,2,0,2,0,0,Ninguna,2,0,0,0
500066,31430,Pública de gestión directa,Primaria,7,3,1,2,3,0,0,Ninguna,2,1,0,0
500066,31430,Pública de gestión directa,Primaria,8,1,1,0,1,0,0,Ninguna,0,1,0,0
500066,31430,Pública de gestión directa,Primaria,9,1,0,1,1,0,0,Ninguna,1,0,0,0
500066,31430,Pública de gestión directa,Primaria,10,1,1,0,1,0,0,Ninguna,1,0,0,0
500066,31430,Pública de gestión directa,Primaria,11,1,1,0,1,0,0,Ninguna,1,0,0,0
500140,31352,Pública de gestión directa,Primaria,6,4,2,2,4,0,0,Ninguna,4,0,0,0
500140,31352,Pública de gestión directa,Primaria,7,10,2,8,10,0,0,Ninguna,10,0,0,0
500140,31352,Pública de gestión directa,Primaria,8,4,2,2,4,0,0,Ninguna,4,0,0,0
500140,31352,Pública de gestión directa,Primaria,9,11,7,4,11,0,0,Ninguna,11,0,0,0
500140,31352,Pública de gestión directa,Primaria,10,7,3,4,7,0,0,Ninguna,7,0,0,0
500140,31352,Pública de gestión directa,Primaria,11,10,5,5,10,0,0,Ninguna,10,0,0,0
500140,31352,Pública de gestión directa,Primaria,12,2,1,1,2,0,0,Ninguna,2,0,0,0
500140,31352,Pública de gestión directa,Primaria,14,2,0,2,2,0,0,Ninguna,2,0,0,0
501924,MANUEL SCORZA,Pública de gestión directa,Secundaria,12,3,1,2,3,0,0,Ninguna,3,0,0,0
501924,MANUEL SCORZA,Pública de gestión directa,Secundaria,13,4,3,1,4,0,0,Ninguna,4,0,0,0
501924,MANUEL SCORZA,Pública de gestión directa,Secundaria,14,6,2,4,6,0,0,Ninguna,6,0,0,0
501924,MANUEL SCORZA,Pública de gestión directa,Secundaria,15,6,3,3,6,0,0,Ninguna,6,0,0,0
501924,MANUEL SCORZA,Pública de gestión directa,Secundaria,16,5,3,2,5,0,0,Ninguna,5,0,0,0
501924,MANUEL SCORZA,Pública de gestión directa,Secundaria,17,2,1,1,2,0,0,Ninguna,2,0,0,0
501924,MANUEL SCORZA,Pública de gestión directa,Secundaria,18,6,1,5,6,0,0,Ninguna,6,0,0,0
510735,430,Pública de gestión directa,Inicial - Jardín,3,35,16,19,35,0,0,Ninguna,35,0,0,0
510735,430,Pública de gestión directa,Inicial - Jardín,4,92,43,49,92,0,0,Ninguna,92,0,0,0
510735,430,Pública de gestión directa,Inicial - Jardín,5,101,49,52,98,2,1,Ninguna,101,0,0,0
510834,433 SAN MARTIN DE PORRAS,Pública de gestión directa,Inicial - Jardín,3,3,0,3,3,0,0,Ninguna,3,0,0,0
510834,433 SAN MARTIN DE PORRAS,Pública de gestión directa,Inicial - Jardín,5,6,3,3,6,0,0,Ninguna,6,0,0,0
510933,517 CORAZON DE JESUS,Pública de gestión directa,Inicial - Jardín,3,2,0,2,2,0,0,Ninguna,2,0,0,0
510933,517 CORAZON DE JESUS,Pública de gestión directa,Inicial - Jardín,4,3,1,2,3,0,0,Ninguna,3,0,0,0
510933,517 CORAZON DE JESUS,Pública de gestión directa,Inicial - Jardín,5,3,1,2,3,0,0,Ninguna,3,0,0,0
511139,414 ANGELITOS DE JESUS,Pública de gestión directa,Inicial - Jardín,3,2,2,0,2,0,0,Ninguna,2,0,0,0
511139,414 ANGELITOS DE JESUS,Pública de gestión directa,Inicial - Jardín,4,3,2,1,3,0,0,Ninguna,3,0,0,0
511139,414 ANGELITOS DE JESUS,Pública de gestión directa,Inicial - Jardín,5,2,1,1,2,0,0,Ninguna,2,0,0,0
511238,425 CIENTIFICO ECOLOGICO,Pública de gestión directa,Inicial - Jardín,3,11,4,7,11,0,0,Ninguna,11,0,0,0
